0c463a1e5cf0475ab86897fdbbdbcf25,Happy birthday to you Happy birthday to you Happy birthday to my friend Happy birthday to you,saeng-il chughahabnida. saeng-il chughahabnida. salanghaneun ___ui saeng-il chughahabnida.
63ab2180ece84572a78b661b2a917bd4,Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight ,오늘밤 난 별들 속에 있으니 내 안의 불꽃들로 이밤을 찬란히 밝히는걸 지켜봐
fb851735262641dcb78de3b8c20a14a6,Shoes on get up in the morn Cup of milk let’s rock and roll King Kong kick the drum rolling on like a rolling stone Sing song when I’m walking home Jump up to the top LeBron Ding dong call me on my phone Ice tea and a game of ping pong ,"아침에 일어나 신발 신고 우유 한 잔, 이제 시작해볼까 킹콩 드럼을 연주해, 구르는 돌처럼 거침 없이 집으로 걸어 가며 노래해 높이 뛰어 올라 마치 LeBron 처럼 딩동, 전화 줘 아이스티 한 잔과 탁구 한 판"
eeb05ff186e14e30a08ebe426edf6ed3,"This is getting heavy Can you hear the bass boom, I’m ready Life is sweet as honey Yeah this beat cha ching like money Disco overload I’m into that I’m good to go I'm diamond you know I glow up Hey, so let’s go","점점 뜨거워지는 분위기 울리는 베이스 들리니 난 준비됐어 인생은 꿀처럼 달콤해 이 비트는 부티가 나지 디스코 파티, 난 좋아 준비 됐어 난 다이아몬드 빛나는 거 알잖아"
e9ff21d775544955a9c0ec51cc1e712d,"Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite, woah ",오늘밤 난 별들 속에 있으니 내 안의 불꽃들로 이밤을 찬란히 밝히는걸 지켜봐 펑크와 소울로 이 도시를 밝혀 빛으로 물들일거야 다이너마이트처럼
ed685435658048e9a1021eec6d30d98c,"Bring a friend join the crowd Whoever wanna come along Word up talk the talk just move like we off the wall Day or night the sky’s alight So we dance to the break of dawn Ladies and gentlemen, I got the medicine so you should keep ya eyes on the ball, huh","친구도 불러 여기 모여봐 오고 싶은 사람 누구든지 좋아 말은 됐어, 이제 정신 없이 흔들어 낮에도 밤에도 하늘은 눈부셔 그러니 우린 아침이 올 때까지 춤을 춰 신사숙녀 여러분, 고민은 내게 맡기고 집중하시죠 점점 뜨거워지는 분위기"
d9336d429c454ae6889546183bd6203f,"This is getting heavy Can you hear the bass boom, I’m ready Life is sweet as honey Yeah this beat cha ching like money Disco overload I’m into that I’m good to go I'm diamond you know I glow up Let’s go","울리는 베이스 들리니 난 준비됐어 인생은 꿀처럼 달콤해 이 비트는 부티가 나지 디스코 파티, 난 좋아 준비 됐어 난 다이아몬드 빛나는 거 알잖아 가자"
aa240a4a9cc7430db39a77760d519296,"Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite, woah",오늘밤 난 별들 속에 있으니 내 안의 불꽃들로 이밤을 찬란히 밝히는걸 지켜봐 펑크와 소울로 이 도시를 밝혀 빛으로 물들일거야 다이너마이트처럼
e4f41addc5154067b12b96e68ee2cf93,"Dynnnnnanana, life is dynamite Dynnnnnanana, life is dynamite Shining through the city with a little funk and soul So I’mma light it up like dynamite, woah ","Dynnnnnanana, 인생은 다이너마이트 Dynnnnnanana, 인생은 다이너마이트 펑크와 소울로 난 온 도시를 반짝여 빛으로 물들일거야 다이너마이트처럼"
389946053c4f4003b53e9c89035a7261,Dynnnnnanana eh Dynnnnnanana eh Dynnnnnanana eh Light it up like dynamite,Dynnnnnanana eh Dynnnnnanana eh Dynnnnnanana eh 환하게 불을 밝힐거야 다이너마이트처럼
cfa1ecdd918f42b990417c6ec87c66d6,Dynnnnnanana eh Dynnnnnanana eh Dynnnnnanana eh Light it up like dynamite,Dynnnnnanana eh Dynnnnnanana eh Dynnnnnanana eh 환하게 불을 밝힐거야 다이너마이트처럼
abffe727fa744c1e8d9fa3c8ef8ecab8,Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite,오늘밤 난 별들 속에 있으니 내 안의 불꽃들로 이밤을 찬란히 밝히는걸 지켜봐 펑크와 소울로 이 도시를 밝혀 빛으로 물들일거야 다이너마이트처럼
7fe24c7c51084005a7e8249ad40c1fcc,"Cos ah ah I’m in the stars tonight So watch me bring the fire and set the night alight Shining through the city with a little funk and soul So I’mma light it up like dynamite, woah",오늘밤 난 별들 속에 있으니 내 안의 불꽃들로 이밤을 찬란히 밝히는걸 지켜봐 펑크와 소울로 이 도시를 밝혀 빛으로 물들일거야 다이너마이트처럼
849534f38b994edea9f2a1ec091c6763,"Dynnnnnanana, life is dynamite Dynnnnnanana, life is dynamite Shining through the city with a little funk and soul So I’mma light it up like dynamite, woah","Dynnnnnanana, 인생은 다이너마이트 Dynnnnnanana, 인생은 다이너마이트 펑크와 소울로 난 온 도시를 반짝여 빛으로 물들일거야 다이너마이트처럼, woah"
cca3a18db0554806824214429dc8656c,"Looking down this dark faceless road A larva I'm all alone Crawling, praying to be something new",내 모습이 보이지 않아 앞길도 보이지 않아 나는 아주 작은 애벌레
c751ed19de794508a96826b60e69dd75,"Breaking through my scars to survive A pupa I sleep alone Resting, waiting for my wounds to heal",살이 터져 허물 벗어 한 번 두 번 다시 나는 상처 많은 번데기
8bf86de0646e45a7aa10801c91cb8ef2,Snowy winter covers the night But I hold on to dreams inside When the spring breeze opens the light Then you'll Know it's my time to rise and fly,추운 겨울이 다가와 힘겨울지도 몰라 봄바람이 불어오면 이제 나의 꿈을 찾아 날아
9d1a96109f764df3b8d5ccbf522b06a3,Spread my wings and fly away Ride the wind sailing on the world today Sing a song reach for the sky Flying butterfly God save me,날개를 활짝펴고 세상을 자유롭게 날거야 노래하며 춤추는 나는 아름다운 나비
87f5287a028d41738f98bffce337c9bb,Spread my wings and fly away Ride the wind sailing on the world today Sing a song reach for the sky Flying butterfly God save me,날개를 활짝펴고 세상을 자유롭게 날거야 노래하며 춤추는 나는 아름다운 나비
3ddc810e48fb4d37a874b612b4f15e5c,Fly to flowers searching for love Away from the spider's web Fly to flowers searching for love Away from the mantis clutch Fly with me today forever truly,거미줄을 피해 날아 꽃을 찾아 날아 사마귀를 피해 날아 꽃을 찾아 날아 꽃들의 사랑을 전하는 나비
b403f11f3eea4930b6068690f72d21f2,Spread my wings and fly away Ride the wind sailing on the world today Sing a song reach for the sky Flying butterfly God save me,날개를 활짝 펴고 세상을 자유롭게 날거야 노래하며 춤추는 나는 아름다운 나비
e72ca75f83b14351a338b7fb437b916c,Spread my wings and fly away Ride the wind sailing on the world today Sing a song reach for the sky Flying butterfly God save me,날개를 활짝 펴고 세상을 자유롭게 날거야 노래하며 춤추는 나는 아름다운 나비
4d07aaf1b4eb482aa6e058fe2ed221eb,Spread my wings and fly away Ride the wind sailing on the world today Sing a song reach for the sky Flying butterfly God save me,날개를 활짝 펴고 세상을 자유롭게 날거야 노래하며 춤추는 나는 아름다운 나비
e8b117acc5354805ab70cc4d317714ae,"She looks like a blue parrot Would you come fly to me I want some good day, good day, good day Good day, good day","그녀는 파란 앵무새처럼  보입니다 좋은 날, 좋은 날, 좋은 날, 좋은 날, 좋은 날은 원해"
9e58a5348b6e4dc6b94b7c364f04253a,"Looks like a winter bear You sleep so happily I wish a good night, good night, good night Good night, good night","겨울 곰 같아요 당신은 행복하게 자요 좋은 밤, 좋은 밤, 좋은 밤, 좋은 밤,좋은 밤을 기원합니다"
49241eaff43645128f2185afc9361b13,Imagine your face Say hello to me Then all the bad days They're nothing to me With you,너의 얼굴을 상상해 나에게 인사 해 그럼 모든 나쁜 하루 그들은 나에게 아무것도 아니다 당신과 함께
aeb0bdc30bd24269bd527d11fcaa324f,Winter bear,겨울 곰
23baaa8f256d4423bc2e63b24fcc9789,Sleep like a winter bear,겨울 곰처럼 자
c82798972f024e07b35b7ff80be0f2e3,Sleep like a winter bear,겨울 곰처럼 자
9ace513a7ce24214960f2b62c0d42c59,"[Chorus] Bless the Lord, O my soul O my soul Worship His holy name Sing like never before O my soul I'll worship Your holy name","송축해, 내 영혼 내 영혼아 거룩하신 이름 이전에 없었던 노래로 나 주님을 경배해"
7edf0442ee2b446f9f5e41f04763f01f,"The sun comes up, it's a new day dawning It's time to sing Your song again Whatever may pass, and whatever lies before me Let me be singing when the evening comes",해가 뜨는 새 아침 밝았네 이제 다시 주님 찬양 무슨일이나 어떤 일이 내게 놓여도 저녁이 올 때 나는 노래해
37a3b0ecca0e4fc284aad2f76312c616,"[Chorus] Bless the Lord, O my soul O my soul Worship His holy name Sing like never before O my soul I'll worship Your holy name",노하시기를 더디하시는 주님???? 그의 크신 사랑 넘치네 주의 선하심 내가 노래하리 만 가지 이유로 나 노래해
a53cf70fce9341da9e7f784561d6e1ac,"You're rich in love, and You're slow to anger Your name is great, and Your heart is kind For all Your goodness I will keep on singing Ten thousand reasons for my heart to find",곧 그 날에 나의 힘 다하고 나의 삶의 여정 마칠 때 끝 없는 찬양 드리리라 수 많은 세월 지나 영원히
1a97b7004b0347cda55c76b7f091b52c,"[Chorus] Bless the Lord, O my soul O my soul Worship His holy name Sing like never before O my soul I'll worship Your holy name","송축해 내 영혼, 내 영혼아 거룩하신 이름 이전에 없었던 노래로 나 주님을 경배해 오- 나 주님을 경배해 오- 나 주님을 경배해"
9761179aa38c436b9f793a3b44e9c646,"It's the end of the month and the weekend I'ma spend this check, everything on me, yeah I'ma tip myself, I'ma spend it on myself I'ma drop it like it's pouring, I'ma pour it on myself","월말과 주말입니다 나는 이 수표를 쓰고 있어, 모든 것은 나에게 달려있어, yeah 나는 나 자신에게 팁을 주고, 나 자신을 위해 쓸거야 쏟아지는 것처럼 떨어뜨릴 거야, 내 자신에게 부어줄게"
88238a1f0bc64931b11f0ed6c881f48b,"Check, check, check, check that money Making bank account number (Yikes) That's that shit that's never getting bounced on ya' Bitch, I do the money dance, I just made a hundred bands When the store says sign for it I'ma leave my autograph","확인, 확인, 확인, 그 돈을 확인 은행 계좌 번호 만들기 (Yikes) 그건 너한테 절대 튕기지 않는 똥이야' 개년아, 난 돈 춤을 추고, 방금 백 개의 밴드를 만들었어 가게가 간판이라고 하면 내 싸인을 남길게"
ba7e6d79bb834269ab5562df00fcb0a9,"Dolla' bills, dolla' bills Watch it fallin' for me I love the way that feels Dolla' bills, dolla' bills Keep on fallin' for me I love thе way it feels","달러 지폐, 달러 지폐 나에게 빠져드는 걸 봐 나는 그 느낌을 사랑한다 달러 지폐, 달러 지폐 계속 나에게 빠져 나는 그것이 느끼는 방식을 좋아한다"
e80075e8763b439383354143a0eec53d,"I came here to drop somе money, dropping all my money Drop some money, all this bread so yummy, yeah Twerking, twerking, when I buy the things I like Dolla', dollas, dropping on my ass tonight","나는 돈을 떨어뜨리기 위해 여기에 왔어, 내 모든 돈을 떨어뜨렸어 돈 좀 내놔, 이 모든 빵이 너무 맛있어, yeah 트와킹 트와킹 내가 좋아하는 걸 살 때 달러, 달러, 오늘 밤 내 엉덩이에 떨어지는"
5088cc97d21f4ebf8601dd5a7d970651,"Everyone silent, listen to my money talk Spend how I like it Yeah, everyone know what I mean, mean When they see green, when they see green, that mean go Give me what the hell I want, give me what the hell I want","모두들 조용히 해, 내 돈 이야기를 들어봐 내 맘대로 보내 그래, 모두 내 말을 알아 그들이 녹색을 볼 때, 그들이 녹색을 볼 때, 그것은 이동을 의미합니다 내가 원하는 걸 줘, 내가 원하는 걸 줘"
284f6558b890498baba71d3c7744e3d3,"Check that money Making bank account number (Yikes) That's that shit that's never getting bounced on ya' Bitch, I do the money dance, I just made a hundred bands When the store says sign for it I'ma leave my autograph","그 돈을 확인 은행 계좌 번호 만들기 (Yikes) 그건 너한테 절대 튕기지 않는 똥이야' 개년아, 난 머니 댄스를 춰, 방금 100개의 밴드를 만들었어 가게가 간판이라고 하면 내 싸인을 남길게"
14945cfaa505402d8e2427f4a63c4efa,"Dolla' bills, dolla' bills Watch it fallin' for me I love the way that feels Dolla' bills, dolla' bills Keep on fallin' for me I love the way it feels","달러 지폐, 달러 지폐 나에게 빠져드는 걸 봐 나는 그 느낌을 사랑한다 달러 지폐, 달러 지폐 계속 나에게 빠져 나는 그것이 느끼는 방식을 좋아한다"
8130f691e3174fd5845ec6f36c0ae75f,"I came here to drop some money, dropping all my money Drop some money, all this bread so yummy, yeah Twerking, twerking, when I buy the things I like Dolla', dollas, dropping on my ass tonight","나는 돈을 떨어뜨리기 위해 여기에 왔어, 내 모든 돈을 떨어뜨렸어 돈 좀 내놔, 이 모든 빵이 너무 맛있어, yeah 트와킹 트와킹 내가 좋아하는 걸 살 때 달러, 달러, 오늘 밤 내 엉덩이에 떨어지는"
9c798e65d45b46818a51b02de0552170,"Drop some money, dropping all my money Drop some money, all this bread so yummy, yeah Drop some money, dropping all my money Drop some money, all this bread so yummy, yeah","약간의 돈을 떨어뜨리고 내 모든 돈을 떨어뜨립니다. 돈 좀 내놔, 이 모든 빵이 너무 맛있어, yeah 약간의 돈을 떨어뜨리고 내 모든 돈을 떨어뜨립니다. 돈 좀 내놔, 이 빵은 다 너무 맛있어, yeah"
43511abafe0b4bdb925f6e46d2fe6017,"My money moves, money I choose Celine my shoes, walkin' on you My money rules, my money moves, money I choose Watch how my wons and yens and dollars be droppin' on you (Dun, dun-dun-dun-dun-dun, dun, dun-dun-dun-dun-dun-dun) Droppin' on you (Dun, dun-dun-dun-dun-dun, dun, dun-dun-dun-dun-dun-dun) Droppin' on you","내 돈은 움직인다, 내가 선택한 돈 Celine 내 신발, 너에게 걸어 내 돈이 지배하고, 내 돈이 움직이고, 내가 선택한 돈 내 원, 엔, 달러가 어떻게 네게 떨어지는지 봐 (던, 던-던-던-던-던, 던, 던-던-던-던-던-던) 당신에게 드롭핀 ' (던, 던-던-던-던-던, 던, 던-던-던-던-던-던) 당신에게 드롭핀 '"
bde23f9afc884028a709970efd4212c5,We're no strangers to love You know the rules and so do I A full commitment's what I'm thinkin' of You wouldn't get this from any other guy I just wanna tell you how I'm feeling Gotta make you understand,우리는 연애한 경험이 있어 당신과 나는 어떻게 해야 하는지도 알어 나는 내 자신을 당신에게 바치는 뜻을 생각해 당신은 다른 어떤 남자로부터도 이러한 사랑을 못 받겠어 내가 어떻게 느끼는지 당신에게 말해주고 싶을 뿐이야 당신이 이해하도록 하겠어
9fddb63e577647db804b676463394002,(Chorus) Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye Never gonna tell a lie and hurt you,(후렴) 당신을 절대로 포기하지 않아 당신을 절대로 실망시키지 않아 도망다니면서 당신을 절대로 혼자두지 않아 당신을 절대로 울게 하지 않아 당신에게 잘 있어라는 말을 절대로 말하지 않아 당신에게 거짓말해서 당신을 절대로 아프게 하지 않아
d4dcfb3d2d32460d9af1a16de541743d,We've know each other for so long Your heart's been achin' but you're too shy to say it Inside we both know what's been going on We know the game and we're gonna play it And if you ask me how I'm feeling Don't tell me you're too blind to see,우리는 서로서로 오랫동안 알고 지냈어 당신의 가슴은 아팠지만 당신은 너무 수줍워서 그것을 말을 못해 마음 속에서 우리 둘은 무슨 일이 일어나는지 알어 우리는 그 게임을 아니깐 그것을 시작해 또 당신은 내가 어떻게 느끼는지 물어보면 눈이 멀어서 그것을 보지 못한다고 말하지 말어
fddf236127b747de995b547c909c0cfc,(Chorus x2),(후렴 x2)
c993796065c34f5a9021a9237844b910,"(Give you up, give you up) Never gonna give, never gonna give (Give you up) Never gonna give, never gonna give (Give you up)","(포기하지 않아, 포기하지 않아) 절대로 포기하지 않아, 절대로 포기하지 않아 (포기하지 않아) 절대로 포기하지 않아, 절대로 포기하지 않아 (포기하지 않아)"
85c39a5bfaea49d98f66c3c03c8ba06e,We've know each other for so long Your heart's been achin' but you're too shy to say it Inside we both know what's been going on We know the game and we're gonna play it I just wanna tell you how I'm feelin' Gotta make you understand,우리는 서로서로 오랫동안 알고 지냈어 당신의 가슴은 아팠지만 당신은 너무 수줍워서 그것을 말을 못해 마음 속에서 우리 둘은 무슨 일이 일어나는지 알어 우리는 그 게임을 아니깐 그것을 시작해 내가 어떻게 느끼는지 당신에게 말해주고 싶을 뿐이야 당신이 이해하도록 하겠어
1f25e8cd21c04efd9bb4e81b04866d2c,(Chorus x3),(후렴 x3)
e2390e6723dd4f43b56dd2f94de1b100,"First things first I'mma say all the words inside my head I'm fired up and tired of the way that things have been, oh ooh The way that things have been, oh ooh","첫번째로 나는 내 머리 속에 있는 모든 말들을 할거야 나는 지겨워. 그 동안의 것들이 오-오. 그 동안의 것들이, 오-오."
18c657b9ee7148dba0dc3ca0749207d6,"Second things second Don't you tell me what you think that I could be I'm the one at the sail, I'm the master of my sea, oh ooh The master of my sea, oh ooh","두번째로 내가 무엇이 될 수 있는 지 내게 말하지 마 난 항해 중이고, 내가 나의 바다의 주인이니까 나의 바다의 주인이니까"
690e81afc44646868158ab9c73e75cd5,"I was broken from a young age Taking my sulking to the masses Writing my poems for the few That look at me, took to me, shook to me, feeling me Singing from heartache from the pain Taking my message from the veins Speaking my lesson from the brain Seeing the beauty through the...","나는 어릴 때부터 좌절했어 날 더 삐지게 만들었지 소수를 위해 내 시를 적어 날 보고, 받아주고, 끄덕이고, 느꼈던 사람들 고통으로 온 가슴의 쓰라림을 노래하며 피의 메세지를 전달하며 이성적인 내 교훈을 이야기하며 아름다움을 봤다"
1a19169fc3854511955308ee1d3965b0,"Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain! Let the bullets fly, oh let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer","고통(으로부터) 당신은 날 만들었어, 날 만들었어, 믿는 자로 고통(으로부터) 난 날 쓰러뜨리고, 세웠어, 믿는 자로 고통(으로부터) 나는 총알들이 날게 뒀지, 그것들이 쏟아지게 나의 행운, 나의 사랑, 나의 신, 그것들은 오지... 고통(으로부터) 당신은 날 만들었어, 날 만들었어, 믿는 자로"
426a0a36cc8345cfb9ef2e3a5e4291ee,"Third things third Send a prayer to the ones up above All the hate that you've heard has turned your spirit to a dove, oh ooh Your spirit up above, oh ooh","세번째로 우선 기도하는 자를 보내 너가 들었던 모든 증오를 네 영혼에서 비둘기로 변하지, 오-오. 네 영혼 위에, 오-오."
9cf153dd1e914509aeb7118b6c9301d3,"I was choking in the crowd Building my rain up in the cloud Falling like ashes to the ground Hoping my feelings, they would drown But they never did, ever lived, ebbing and flowing Inhibited, limited Till it broke open and rained down And rained down, like...","나는 군중 속에서 숨이 막혔어 안개 속에 내 이성만이 살아남았지 재처럼 땅에 떨어져서 내 감정들이 익사하길 소망하며 그러나 그들은 절대 있던 적도, 살아 있었던 적도, 성쇠했던 적도 없어 거주했던, 한정된 그게 깨지고, 쏟아지기 전까지 그것은 쏟아졌어"
3a7e7841e4814d2cae176f2743f0a1d1,"Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain! Let the bullets fly, oh let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer","고통(으로부터) 당신은 날 만들었어, 날 만들었어, 믿는 자로 고통(으로부터) 당신은 나를 쓰러뜨리고, 다시 세웠어, 믿는 자로 고통(으로부터) 나는 총알들이 날게 뒀지, 그것들이 쏟아지게 나의 행운, 나의 사랑, 나의 신, 그것들은 오지... 고통(으로부터) 당신은 날 만들었어, 날 만들었어, 믿는 자로"
099f1a83df0c4bb08d5cae40610b6c36,"Last things last By the grace of the fire and the flames You're the face of the future, the blood in my veins, oh ooh The blood in my veins, oh ooh But they never did, ever lived, ebbing and flowing Inhibited, limited Till it broke open and rained down And rained down, like...","마지막으로 불꽃의 은혜로 인해 너는 미래의 얼굴이야, 내 후대의 나로부터의 그러나 그들은 절대 있던 적도, 살아 있었던 적도, 성쇠했던 적도 없어 거주했던, 한정된 그게 깨지고, 쏟아지기 전까지 그것은 쏟아졌어"
55b50a5d02ac44cc9fc03b8e7dbf8399,"Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain! Let the bullets fly, oh let them rain My life, my love, my drive, it came from... Pain! You made me a, you made me a believer, believer","고통(으로부터) 당신은 날 만들었어, 날 만들었어, 믿는 자로 고통(으로부터) 당신은 나를 쓰러뜨리고, 다시 세웠어, 믿는 자로 고통(으로부터) 나는 총알들이 날게 뒀지, 그것들이 쏟아지게 나의 행운, 나의 사랑, 나의 신, 그것들은 오지... 고통(으로부터) 당신은 날 만들었어, 날 만들었어, 믿는 자로"
1b6f6963f135466280244baa1ef315ba,"You are here moving in our midst; I worship You, I worship You. You are here working in this place; I worship You, I worship You.","여기 계셔서, 우리 가운데, 당신께 경배 할래 여기 계셔서, 날 준비하게 하셔 당신께 경배 할래"
9f74947877e941d18286d47f861bdb82,"You are here moving in our midst; I worship You, I worship You. You are here working in this place; I worship You, I worship You.","여기 계셔서, 우리 가운데, 당신께 경배 할래 여기 계셔서, 날 준비하게 하셔 당신께 경배 할래"
fb5168f696194b98ba0b4dd7d1edf71d,"Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are. Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are.","길 제조기, 기적 제조기 듬직한 친구, 어둠 속의 빛 그게 바로 하나님 길 제조기, 기적 제조기 듬직한 친구, 어둠 속의 빛 그게 바로 하나님"
ed601f352d554ca5ac99de40f7c3341b,"You are here touching every heart; I worship You, I worship You. You are here healing every heart; I worship You, I worship You.","여기 계셔서, 내 맘을 감동주셔 당신께 경배 할래 여기 계셔서, 내 맘을 고쳐주셔 당신께 경배 할래"
92d10fd172694618b7116acc7c2c91bb,"You are here mending every heart; I worship You, I worship You. You are here turning lives around; I worship You, I worship You.","여기 계셔서, 내 맘을 감동주셔 당신께 경배 할래 여기 계셔서, 내 맘을 고쳐주셔 당신께 경배 할래"
c8f2e04a32624d9086167f30e7f166ed,"Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are. Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are.","길 제조기, 기적 제조기 듬직한 친구, 어둠 속의 빛 그게 바로 하나님 길 제조기, 기적 제조기 듬직한 친구, 어둠 속의 빛 그게 바로 하나님"
9b0a826c4d3049d4bdfee1628226552d,(That is who You are) That is who You are. [4x],(그게 하나님) 그게 하나님 [4x]
251e17750e224b348fb50d66378be03e,"Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are. Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are.","길 제조기, 기적 제조기 듬직한 친구, 어둠 속의 빛 그게 바로 하나님 길 제조기, 기적 제조기 듬직한 친구, 어둠 속의 빛 그게 바로 하나님"
7c3d431a36924f04a361d245ff4d9995,"Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are. Way maker, Miracle worker, Promise keeper, Light in the darkness, My God, That is who You are.",(그게 하나님) 그게 하나님 [4x]
